Ctyname,stname,ststatus,stcode,ctycode,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,Cases2020,Cases2021,Cases2022,TOT_POP
Blaine County,Oklahoma,Low Incidence,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8445
Bryan County,Oklahoma,Low Incidence,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48038
Caddo County,Oklahoma,Low Incidence,40,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26237
Canadian County,Oklahoma,Low Incidence,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169254
Carter County,Oklahoma,Low Incidence,40,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48336
Cherokee County,Oklahoma,Low Incidence,40,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48074
Choctaw County,Oklahoma,Low Incidence,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14407
Cimarron County,Oklahoma,Low Incidence,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
Cleveland County,Oklahoma,Low Incidence,40,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299484
Coal County,Oklahoma,Low Incidence,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5291
Comanche County,Oklahoma,Low Incidence,40,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,122225
Cotton County,Oklahoma,Low Incidence,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5449
Craig County,Oklahoma,Low Incidence,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14176
Creek County,Oklahoma,Low Incidence,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72686
Custer County,Oklahoma,Low Incidence,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28039
Delaware County,Oklahoma,Low Incidence,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41480
Dewey County,Oklahoma,Low Incidence,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404
Ellis County,Oklahoma,Low Incidence,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683
Garfield County,Oklahoma,Low Incidence,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61951
Garvin County,Oklahoma,Low Incidence,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25771
Grady County,Oklahoma,Low Incidence,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56648
Grant County,Oklahoma,Low Incidence,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122
Greer County,Oklahoma,Low Incidence,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546
Harmon County,Oklahoma,Low Incidence,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416
Harper County,Oklahoma,Low Incidence,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165
Haskell County,Oklahoma,Low Incidence,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11667
Hughes County,Oklahoma,Low Incidence,40,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13434
Jackson County,Oklahoma,Low Incidence,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24659
Jefferson County,Oklahoma,Low Incidence,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5408
Johnston County,Oklahoma,Low Incidence,40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10346
Kay County,Oklahoma,Low Incidence,40,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43738
Kingfisher County,Oklahoma,Low Incidence,40,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15228
Kiowa County,Oklahoma,Low Incidence,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480
Latimer County,Oklahoma,Low Incidence,40,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556
Le Flore County,Oklahoma,Low Incidence,40,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49002
Lincoln County,Oklahoma,Low Incidence,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34134
Logan County,Oklahoma,Low Incidence,40,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51924
Love County,Oklahoma,Low Incidence,40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10174
McClain County,Oklahoma,Low Incidence,40,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45410
McCurtain County,Oklahoma,Low Incidence,40,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30773
McIntosh County,Oklahoma,Low Incidence,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19403
Major County,Oklahoma,Low Incidence,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7536
Marshall County,Oklahoma,Low Incidence,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15921
Mayes County,Oklahoma,Low Incidence,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39570
Murray County,Oklahoma,Low Incidence,40,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13681
Muskogee County,Oklahoma,Low Incidence,40,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66307
Noble County,Oklahoma,Low Incidence,40,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10845
Nowata County,Oklahoma,Low Incidence,40,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9413
Okfuskee County,Oklahoma,Low Incidence,40,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11227
Oklahoma County,Oklahoma,Low Incidence,40,109,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803103
Okmulgee County,Oklahoma,Low Incidence,40,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37011
Osage County,Oklahoma,Low Incidence,40,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45852
Ottawa County,Oklahoma,Low Incidence,40,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30329
Pawnee County,Oklahoma,Low Incidence,40,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681
Payne County,Oklahoma,Low Incidence,40,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82701
Pittsburg County,Oklahoma,Low Incidence,40,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43476
Pontotoc County,Oklahoma,Low Incidence,40,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38032
Pottawatomie County,Oklahoma,Low Incidence,40,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73351
Pushmataha County,Oklahoma,Low Incidence,40,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10709
Roger Mills County,Oklahoma,Low Incidence,40,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337
Rogers County,Oklahoma,Low Incidence,40,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99060
Seminole County,Oklahoma,Low Incidence,40,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23464
Sequoyah County,Oklahoma,Low Incidence,40,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39801
Stephens County,Oklahoma,Low Incidence,40,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43616
Texas County,Oklahoma,Low Incidence,40,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20505
Tillman County,Oklahoma,Low Incidence,40,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6971
Tulsa County,Oklahoma,Low Incidence,40,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,677061
Wagoner County,Oklahoma,Low Incidence,40,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86697
Washington County,Oklahoma,Low Incidence,40,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53238
Washita County,Oklahoma,Low Incidence,40,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10736
Woods County,Oklahoma,Low Incidence,40,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8602
Woodward County,Oklahoma,Low Incidence,40,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20015
Baker County,Oregon,Low Incidence,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16937
Benton County,Oregon,Low Incidence,41,3,0,0,2,0,0,0,0,2,0,5,3,5,1,1,0,3,4,3,5,1,1,1,97661
Clackamas County,Oregon,Low Incidence,41,5,3,1,1,1,0,0,0,1,0,0,2,1,1,5,5,4,15,10,2,1,4,5,423118
Clatsop County,Oregon,Low Incidence,41,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,41652
Columbia County,Oregon,Low Incidence,41,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,53607
Coos County,Oregon,Low Incidence,41,11,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2,2,0,0,2,0,64923
Crook County,Oregon,Low Incidence,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26377
Curry County,Oregon,Low Incidence,41,15,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,3,1,23613
Deschutes County,Oregon,Low Incidence,41,17,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,3,2,4,2,4,5,3,206483
Douglas County,Oregon,Low Incidence,41,19,0,1,1,2,0,0,0,1,2,3,6,8,3,6,3,7,5,4,6,0,1,1,112290
Gilliam County,Oregon,Low Incidence,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
Grant County,Oregon,Low Incidence,41,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7225
Harney County,Oregon,Low Incidence,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7532
Hood River County,Oregon,Low Incidence,41,27,0,1,0,0,0,0,2,2,1,1,0,1,1,1,0,1,0,0,3,0,5,2,24035
Jackson County,Oregon,Low Incidence,41,29,1,1,1,1,0,0,0,6,6,1,7,6,8,6,3,9,7,9,11,7,12,3,221669
Jefferson County,Oregon,Low Incidence,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,25324
Josephine County,Oregon,Low Incidence,41,33,0,4,1,2,0,4,0,4,2,2,3,11,6,2,1,6,10,7,6,5,8,7,87800
Klamath County,Oregon,Low Incidence,41,35,1,0,0,0,0,0,0,1,2,0,1,0,2,1,3,0,3,4,0,3,1,3,70190
Lake County,Oregon,Low Incidence,41,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8373
Lane County,Oregon,Low Incidence,41,39,0,0,0,0,0,0,0,3,5,1,4,1,1,5,2,0,2,3,4,0,4,5,382181
Lincoln County,Oregon,Low Incidence,41,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,50752
Linn County,Oregon,Low Incidence,41,43,0,0,1,0,0,0,1,0,0,2,2,1,1,0,0,3,0,0,2,0,0,1,130622
Malheur County,Oregon,Low Incidence,41,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,31858
Marion County,Oregon,Low Incidence,41,47,0,0,2,1,1,0,0,1,0,1,0,0,0,0,1,1,3,2,2,2,4,2,346719
Morrow County,Oregon,Low Incidence,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12292
Multnomah County,Oregon,Low Incidence,41,51,3,1,5,3,1,3,1,9,9,12,8,8,11,9,6,12,15,11,11,2,9,9,794563
